Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample_num	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2	KT2440	PrimaryQC	project_name	condition_name	rep_name	reference_condition	DOI
CJ522_gfg_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_fructose_glucose_gluconate	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_gfg_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_fructose_glucose_gluconate	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_gg_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_glucose_gluconate	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_gg_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_glucose_gluconate	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_gg_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_glucose_gluconate	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_glc_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_gluconate	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_glc_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_gluconate	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_glc_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_gluconate	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_glu_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_glucose	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_glu_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_glucose	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
CJ522_glu_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	CJ522_glucose	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_f_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_fructose	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_f_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_fructose	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_f_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_fructose	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_fg_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_fructose_glucose	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_fg_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_fructose_glucose	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_fg_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_fructose_glucose	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_gfg_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_fructose_glucose_gluconate	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_gfg_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_fructose_glucose_gluconate	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_gfg_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_fructose_glucose_gluconate	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_gg_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_glucose_gluconate	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_gg_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_glucose_gluconate	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_gg_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_glucose_gluconate	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_glc_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_gluconate	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_glc_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_gluconate	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_glc_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_gluconate	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_glu_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_glucose	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_glu_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_glucose	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB032_glu_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB032_glucose	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_f_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_fructose	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_f_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_fructose	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_f_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_fructose	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_fg_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_fructose_glucose	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_fg_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_fructose_glucose	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_fg_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_fructose_glucose	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_gfg_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_fructose_glucose_gluconate	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_gfg_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_fructose_glucose_gluconate	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_gfg_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_fructose_glucose_gluconate	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_gg_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_glucose_gluconate	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_gg_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_glucose_gluconate	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_gg_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_glucose_gluconate	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_glc_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_gluconate	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_glc_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_gluconate	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_glc_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_gluconate	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_glu_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_glucose	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_glu_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_glucose	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB045_glu_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB045_glucose	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_f_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_fructose	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_f_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_fructose	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_f_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_fructose	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_fg_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_fructose_glucose	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_fg_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_fructose_glucose	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_fg_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_fructose_glucose	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_gfg_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_fructose_glucose_gluconate	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_gfg_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_fructose_glucose_gluconate	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_gfg_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_fructose_glucose_gluconate	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_gg_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_glucose_gluconate	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_gg_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_glucose_gluconate	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_gg_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_glucose_gluconate	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_glc_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_gluconate	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_glc_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_gluconate	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_glc_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_gluconate	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_glu_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_glucose	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_glu_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_glucose	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
GB062_glu_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	GB062_glucose	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
KT2440_f_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	KT2440_fructose	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
KT2440_f_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	KT2440_fructose	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
KT2440_f_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	KT2440_fructose	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
KT2440_fg_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	KT2440_fructose_glucose	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
KT2440_fg_2	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	KT2440_fructose_glucose	2	KT2440_glucose	10.1016/j.ymben.2020.01.001
KT2440_fg_3	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	KT2440_fructose_glucose	3	KT2440_glucose	10.1016/j.ymben.2020.01.001
KT2440_gfg_1	8/28/2020	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina NextSeq 500		n/a	n/a	n/a	n/a	n/a	n/a	RNA-Seq	Random	TRANSCRIPTOMIC		NREL	0	0										TRUE	Pass	Muconate	KT2440_fructose_glucose_gluconate	1	KT2440_glucose	10.1016/j.ymben.2020.01.001
